idx,연승,마명,산지,성별,연령,중량,기수명,마체중,단승배당,연승배당,grade,length,date,데뷔일자,경주마1등,경주마2등,경주마3등,경주마총전적,경주마3등이내횟수,경주마3등이내확률,기수1등,기수2등,기수3등,기수총전적,기수3등이내횟수,기수3등이내확률,마체중증감,money_log
15210,0,지산꽃,0.260997247,0.23702337,0.304899931,55.0,유승완,424,116.0,35.0,국6등급,1200M,20210403,20070601,0,0,0,0,0,0.0,379,335,400,4395,1114,0.2535,1,20.26261813381153
15211,0,지스타,0.260997247,0.249026395,0.304899931,55.0,안토니오,479,5.2,2.2,국5등급,1200M,20220828,20170506,1,1,0,7,2,0.2857,284,270,209,2071,763,0.3684,1,20.7916101568359
15212,1,지스타,0.260997247,0.249026395,0.304899931,56.0,안토니오,477,6.5,1.9,국6등급,1300M,20220619,20170506,0,1,0,6,1,0.1667,282,260,204,2029,746,0.3677,0,20.7916101568359
15213,0,지스타,0.260997247,0.288180611,0.304899931,56.0,유승완,482,24.3,3.7,국6등급,1300M,20220416,20070601,0,1,0,5,1,0.2,413,370,440,4767,1223,0.2566,0,20.7916101568359
15214,0,지스타,0.260997247,0.288180611,0.304899931,56.0,먼로,488,4.9,2.0,국6등급,1300M,20220312,20190201,0,1,0,4,1,0.25,117,138,114,1036,369,0.3562,1,20.7916101568359
15215,0,지스타,0.260997247,0.288180611,0.304899931,56.0,김정준,487,8.8,2.6,국6등급,1200M,20220129,20100609,0,1,0,3,1,0.3333,173,216,222,2807,611,0.2177,1,20.7916101568359
15216,1,지스타,0.260997247,0.288180611,0.275362319,55.0,먼로,475,13.5,3.0,국6등급,1000M,20211205,20190201,0,0,0,2,0,0.0,107,125,105,938,337,0.3593,1,20.7916101568359
15217,0,지스타,0.260997247,0.288180611,0.275362319,55.0,김정준,467,14.5,2.1,국6등급,1000M,20211009,20100609,0,0,0,1,0,0.0,160,208,210,2704,578,0.2138,0,20.7916101568359
15218,0,지스타,0.260997247,0.288180611,0.275362319,55.0,김정준,476,109.8,11.3,국6등급,1000M,20210911,20100609,0,0,0,0,0,0.0,158,208,208,2681,574,0.2141,0,20.7916101568359
15219,0,진또배기,0.260997247,0.288180611,0.304899931,54.0,방춘식,491,62.4,4.5,국5등급,1300M,20211023,19900601,0,3,1,8,4,0.5,371,376,417,4883,1164,0.2384,0,19.360136610220707
15220,0,진또배기,0.260997247,0.288180611,0.304899931,54.5,방춘식,496,9999.9,9999.9,국5등급,1200M,20210821,19900601,0,3,1,7,4,0.5714,370,376,416,4866,1162,0.2388,0,19.360136610220707
15221,0,진또배기,0.260997247,0.288180611,0.304899931,54.0,조상범,505,83.3,14.3,국5등급,1200M,20210717,20140605,0,3,1,6,4,0.6667,61,105,112,1335,278,0.2082,1,19.360136610220707
15222,0,진또배기,0.260997247,0.288180611,0.304899931,51.0,김아현,481,13.9,4.3,국5등급,1400M,20210328,20200717,0,3,1,5,4,0.8,5,12,11,168,28,0.1667,0,19.360136610220707
15223,1,진또배기,0.260997247,0.288180611,0.304899931,56.5,문세영,489,11.8,9999.9,국6등급,1700M,20210205,20010706,0,2,1,4,3,0.75,1665,1262,968,8047,3895,0.484,1,19.360136610220707
15224,1,진또배기,0.260997247,0.288180611,0.275362319,51.0,김아현,466,9999.9,9999.9,국6등급,1200M,20201212,20200717,0,1,1,3,2,0.6667,3,7,8,117,18,0.1538,1,19.360136610220707
15225,0,진또배기,0.260997247,0.288180611,0.275362319,55.0,정평수,450,28.8,11.9,국6등급,1200M,20201016,19650416,0,1,1,2,2,1.0,284,376,415,4824,1075,0.2228,-1,19.360136610220707
15226,0,질주대로,0.260997247,0.249026395,0.269046439,55.0,안토니오,429,25.7,3.8,국4등급,1400M,20220129,20170506,2,2,0,13,4,0.3077,258,250,191,1897,699,0.3685,0,20.9714847537381
15227,0,질주대로,0.260997247,0.249026395,0.304899931,56.0,조한별,432,14.6,3.9,혼4등급,1400M,20211226,20130601,2,2,0,12,4,0.3333,57,106,110,1625,273,0.168,0,20.9714847537381
15228,1,질주대로,0.260997247,0.249026395,0.304899931,57.0,다비드,440,1.6,1.2,국5등급,1400M,20211113,20171201,1,2,0,11,3,0.2727,106,131,123,1460,360,0.2466,1,20.9714847537381
15229,1,질주대로,0.260997247,0.249026395,0.304899931,55.0,안토니오,436,11.6,1.7,국5등급,1300M,20211003,20170506,1,1,0,10,2,0.2,245,225,179,1787,649,0.3632,0,20.9714847537381
15230,0,질주대로,0.260997247,0.249026395,0.304899931,55.5,안토니오,438,9999.9,9999.9,국5등급,1400M,20210828,20170506,1,1,0,9,2,0.2222,241,219,177,1757,637,0.3625,1,20.9714847537381
15231,0,질주대로,0.260997247,0.249026395,0.304899931,55.0,우에다,436,10.9,2.6,국5등급,1200M,20210725,20200401,1,1,0,8,2,0.25,15,12,17,266,44,0.1654,1,20.9714847537381
15232,1,질주대로,0.260997247,0.249026395,0.304899931,56.0,안토니오,427,1.5,1.2,국6등급,1000M,20210619,20170506,0,1,0,7,1,0.1429,235,211,167,1699,613,0.3608,-1,20.9714847537381
15233,0,질주대로,0.260997247,0.249026395,0.304899931,56.0,임기원,439,3.4,1.6,국6등급,1400M,20210515,20130619,0,1,0,6,1,0.1667,343,263,283,2520,889,0.3528,0,20.9714847537381
15234,0,질주대로,0.260997247,0.288180611,0.304899931,56.5,임기원,449,8.1,1.9,국6등급,1400M,20210321,20130619,0,1,0,5,1,0.2,333,254,279,2471,866,0.3505,0,20.9714847537381
15235,0,질주대로,0.260997247,0.288180611,0.304899931,56.5,김용근,458,8.6,2.1,국6등급,1400M,20210115,20050504,0,1,0,4,1,0.25,761,628,540,4794,1929,0.4024,0,20.9714847537381
15236,0,질주대로,0.260997247,0.288180611,0.275362319,55.0,안토니오,463,12.1,3.3,국OPEN,1200M,20201129,20170506,0,1,0,3,1,0.3333,208,187,147,1529,542,0.3545,1,20.9714847537381
15237,0,질주본,0.260997247,0.249026395,0.269046439,58.0,김정준,494,3.2,1.6,국4등급,1200M,20220828,20100609,2,2,4,12,8,0.6667,186,236,241,3053,663,0.2172,1,20.345536107760267
15238,1,질주본,0.260997247,0.249026395,0.269046439,57.0,김정준,486,4.3,1.6,국4등급,1200M,20220731,20100609,2,1,4,11,7,0.6364,186,233,237,3024,656,0.2169,1,20.345536107760267
15239,1,질주본,0.260997247,0.249026395,0.269046439,53.5,김정준,484,2.3,1.3,국4등급,1200M,20220626,20100609,1,1,4,10,6,0.6,183,231,233,2987,647,0.2166,0,20.345536107760267
15240,1,질주본,0.260997247,0.249026395,0.269046439,52.0,김정준,488,8.5,2.6,국4등급,1200M,20220529,20100609,1,1,3,9,5,0.5556,181,228,232,2956,641,0.2168,1,20.345536107760267
15241,1,질주본,0.260997247,0.249026395,0.269046439,56.0,김정준,478,2.6,1.3,국5등급,1200M,20220319,20100609,1,0,3,8,4,0.5,178,221,225,2876,624,0.217,1,20.345536107760267
15242,1,질주본,0.260997247,0.249026395,0.269046439,56.0,김정준,476,15.5,4.9,국5등급,1200M,20220219,20100609,1,0,2,7,3,0.4286,175,218,224,2829,617,0.2181,0,20.345536107760267
15243,1,질주본,0.260997247,0.249026395,0.269046439,56.5,김정준,476,2.4,1.6,국6등급,1200M,20220115,20100609,0,0,2,6,2,0.3333,169,216,219,2783,604,0.217,0,20.345536107760267
15244,0,질주본,0.260997247,0.249026395,0.304899931,56.0,김정준,476,2.9,1.7,국6등급,1200M,20210711,20100609,0,0,2,5,2,0.4,155,206,203,2632,564,0.2143,1,20.345536107760267
15245,1,질주본,0.260997247,0.249026395,0.304899931,56.0,김정준,470,3.6,1.5,국6등급,1000M,20210606,20100609,0,0,1,4,1,0.25,154,202,200,2600,556,0.2138,1,20.345536107760267
15246,0,질주본,0.260997247,0.249026395,0.304899931,56.5,김정준,469,2.9,1.3,국6등급,1200M,20210314,20100609,0,0,1,3,1,0.3333,147,192,193,2519,532,0.2112,0,20.345536107760267
15247,0,질주본,0.260997247,0.249026395,0.304899931,56.5,김정준,472,5.6,2.9,국6등급,1000M,20210122,20100609,0,0,1,2,1,0.5,144,190,191,2478,525,0.2119,0,20.345536107760267
15248,0,질주에바다,0.260997247,0.288180611,0.304899931,55.0,임다빈,450,47.0,7.9,국5등급,1700M,20220814,20200717,0,1,2,11,3,0.2727,57,60,67,774,184,0.2377,0,20.261971134667426
15249,0,질주에바다,0.260997247,0.288180611,0.304899931,55.0,박태종,451,8.1,1.8,국5등급,1400M,20220716,19870401,0,1,2,10,3,0.3,2186,2019,1709,15062,5914,0.3926,1,20.261971134667426
15250,1,질주에바다,0.260997247,0.288180611,0.304899931,56.0,박태종,447,5.5,2.0,국6등급,1300M,20220619,19870401,0,0,2,9,2,0.2222,2183,2017,1708,15046,5908,0.3927,0,20.261971134667426
15251,1,질주에바다,0.260997247,0.288180611,0.304899931,56.0,임다빈,448,49.2,5.4,국6등급,1700M,20220515,20200717,0,0,1,8,1,0.125,50,51,54,669,155,0.2317,0,20.261971134667426
15252,0,질주에바다,0.260997247,0.288180611,0.304899931,56.0,문성혁,450,18.3,3.6,국6등급,1300M,20220403,20180615,0,0,1,7,1,0.1429,75,69,77,871,221,0.2537,1,20.261971134667426
15253,0,질주에바다,0.260997247,0.288180611,0.304899931,57.0,문성혁,446,225.1,39.7,국OPEN,1400M,20220306,20180615,0,0,1,6,1,0.1667,74,68,71,838,213,0.2542,0,20.261971134667426
15254,0,질주에바다,0.260997247,0.288180611,0.304899931,56.0,문성혁,446,15.4,3.2,국6등급,1300M,20220123,20180615,0,0,1,5,1,0.2,74,65,68,808,207,0.2562,0,20.261971134667426
15255,0,질주에바다,0.260997247,0.288180611,0.275362319,55.0,문성혁,456,15.1,2.7,국6등급,1200M,20211218,20180615,0,0,1,4,1,0.25,70,61,65,760,196,0.2579,-1,20.261971134667426
15256,1,질주에바다,0.260997247,0.288180611,0.275362319,55.0,이해동,472,29.4,3.2,국6등급,1200M,20211114,0,0,0,0,3,0,0.0,62,68,100,1526,230,0.1507,1,20.261971134667426
15257,0,질주에바다,0.260997247,0.288180611,0.275362319,55.0,이철경,461,15.6,2.8,국6등급,1000M,20211017,20160618,0,0,0,2,0,0.0,82,91,85,1041,258,0.2478,1,20.261971134667426
15258,0,질주에바다,0.260997247,0.288180611,0.275362319,54.5,이철경,456,6.4,2.7,국6등급,1200M,20210904,20160618,0,0,0,1,0,0.0,78,89,82,1007,249,0.2473,0,20.261971134667426
15259,0,질주의꿈,0.260997247,0.23702337,0.203189604,52.0,이혁,507,43.8,11.5,국4등급,1300M,20220917,20110824,2,1,0,13,3,0.2308,404,368,366,4416,1138,0.2577,1,20.004026799159753
15260,0,질주의꿈,0.260997247,0.23702337,0.203189604,54.0,최범현,494,7.6,2.0,혼4등급,1800M,20220327,20010706,2,1,0,12,3,0.25,857,812,726,6877,2395,0.3483,0,20.004026799159753
15261,0,질주의꿈,0.260997247,0.23702337,0.203189604,53.0,임다빈,496,24.5,4.2,국4등급,1800M,20220219,20200717,2,1,0,11,3,0.2727,40,41,45,558,126,0.2258,0,20.004026799159753
15262,0,질주의꿈,0.260997247,0.23702337,0.269046439,51.0,임다빈,500,11.8,3.1,국4등급,1800M,20211225,20200717,2,1,0,10,3,0.3,36,35,40,482,111,0.2303,0,20.004026799159753
15263,0,질주의꿈,0.260997247,0.23702337,0.269046439,52.0,조상범,508,128.8,13.1,국4등급,1700M,20211023,20140605,2,1,0,9,3,0.3333,62,114,118,1428,294,0.2059,1,20.004026799159753
15264,0,질주의꿈,0.260997247,0.23702337,0.269046439,52.0,문세영,504,6.1,1.1,국4등급,1700M,20210502,20010706,2,1,0,8,3,0.375,1685,1273,976,8117,3934,0.4847,0,20.004026799159753
15265,0,질주의꿈,0.260997247,0.23702337,0.269046439,52.0,유승완,508,9.2,4.4,국4등급,1400M,20210321,20070601,2,1,0,7,3,0.4286,379,335,398,4380,1112,0.2539,1,20.004026799159753
15266,0,질주의꿈,0.260997247,0.23702337,0.269046439,52.0,문세영,507,9999.9,9.1,국4등급,1400M,20210205,20010706,2,1,0,6,3,0.5,1663,1262,967,8041,3892,0.484,0,20.004026799159753
15267,0,질주의꿈,0.260997247,0.23702337,0.304899931,53.0,유승완,507,4.8,2.0,국4등급,1400M,20201212,20070601,2,1,0,5,3,0.6,371,330,392,4303,1093,0.254,1,20.004026799159753
15268,0,질주의칸,0.260997247,0.23702337,0.304899931,52.5,김용근,491,16.2,4.3,국5등급,1300M,20220924,20050504,1,0,0,6,1,0.1667,840,701,603,5404,2144,0.3967,0,20.415789830760662
15269,1,질주의칸,0.260997247,0.23702337,0.304899931,54.0,임기원,497,19.3,3.3,국6등급,1300M,20220820,20130619,0,0,0,5,0,0.0,387,296,308,2764,991,0.3585,1,20.415789830760662
15270,0,질주의칸,0.260997247,0.23702337,0.304899931,54.0,임다빈,481,49.8,14.1,국6등급,1300M,20220703,20200717,0,0,0,4,0,0.0,55,57,58,738,170,0.2304,1,20.415789830760662
15271,0,질주의칸,0.260997247,0.23702337,0.304899931,54.0,임다빈,466,96.8,10.9,국6등급,1200M,20220507,20200717,0,0,0,3,0,0.0,47,48,54,649,149,0.2296,1,20.415789830760662
15272,0,질주의칸,0.260997247,0.23702337,0.304899931,54.0,이용호,452,187.6,30.1,국6등급,1200M,20220116,20150617,0,0,0,2,0,0.0,50,65,69,847,184,0.2172,-1,20.415789830760662
15273,0,질주의칸,0.260997247,0.23702337,0.275362319,53.0,이용호,464,264.4,33.9,국6등급,1000M,20211127,20150617,0,0,0,1,0,0.0,49,61,68,796,178,0.2236,-1,20.415789830760662
15274,0,질주전사,0.260997247,0.288180611,0.304899931,55.0,이혁,476,15.7,3.5,국5등급,1400M,20220514,20110824,0,1,2,9,3,0.3333,386,350,348,4271,1084,0.2538,0,20.775211120392896
15275,0,질주전사,0.260997247,0.288180611,0.304899931,54.0,장추열,485,20.5,3.9,국5등급,1700M,20220410,20100609,0,1,2,8,3,0.375,340,352,370,3435,1062,0.3092,0,20.775211120392896
15276,0,질주전사,0.260997247,0.288180611,0.304899931,54.0,장추열,493,29.5,5.3,국5등급,1200M,20220312,20100609,0,1,2,7,3,0.4286,334,345,365,3385,1044,0.3084,1,20.775211120392896
15277,1,질주전사,0.260997247,0.288180611,0.304899931,56.0,장추열,489,1.7,1.0,국6등급,1200M,20220212,20100609,0,1,1,6,2,0.3333,328,341,363,3342,1032,0.3088,1,20.775211120392896
15278,1,질주전사,0.260997247,0.288180611,0.304899931,56.0,장추열,482,4.2,1.6,국6등급,1300M,20220115,20100609,0,0,1,5,1,0.2,323,336,361,3303,1020,0.3088,1,20.775211120392896
15279,1,질주전사,0.260997247,0.288180611,0.275362319,55.0,조한별,481,27.8,5.7,국6등급,1200M,20211218,20130601,0,0,0,4,0,0.0,55,106,108,1612,269,0.1669,0,20.775211120392896
15280,0,질주전사,0.260997247,0.288180611,0.275362319,55.0,함완식,490,36.0,3.2,국6등급,1200M,20211114,19980615,0,0,0,3,0,0.0,772,786,710,6080,2268,0.373,0,20.775211120392896
15281,0,질주전사,0.260997247,0.288180611,0.275362319,55.0,유승완,491,25.4,2.4,국6등급,1000M,20211010,20070601,0,0,0,2,0,0.0,395,348,415,4565,1158,0.2537,1,20.775211120392896
15282,0,질주전사,0.260997247,0.288180611,0.275362319,55.0,박태종,485,9999.9,9999.9,국6등급,1000M,20210828,19870401,0,0,0,1,0,0.0,2155,1995,1687,14830,5837,0.3936,-1,20.775211120392896
15283,0,질주전사,0.260997247,0.288180611,0.275362319,55.0,이기회,496,8.2,5.6,국6등급,1000M,20210807,20040602,0,0,0,0,0,0.0,118,157,193,3338,468,0.1402,0,20.775211120392896
15284,0,질풍백광,0.260997247,0.23702337,0.269046439,54.0,조상범,485,23.6,2.9,국6등급,1400M,20211002,20140605,0,0,1,6,1,0.1667,62,112,117,1402,291,0.2076,1,19.828753739563975
15285,0,질풍백광,0.260997247,0.23702337,0.269046439,54.0,안토니오,476,18.5,2.6,국6등급,1300M,20210627,20170506,0,0,1,5,1,0.2,238,212,169,1710,619,0.362,0,19.828753739563975
15286,1,질풍백광,0.260997247,0.23702337,0.269046439,55.0,문세영,478,3.1,1.4,국6등급,1400M,20210411,20010706,0,0,0,4,0,0.0,1678,1272,972,8097,3922,0.4844,0,19.828753739563975
15287,0,질풍백광,0.260997247,0.23702337,0.269046439,55.0,유승완,483,58.6,7.6,국6등급,1300M,20210221,20070601,0,0,0,3,0,0.0,375,335,394,4357,1104,0.2534,1,19.828753739563975
15288,0,질풍백광,0.260997247,0.23702337,0.304899931,54.0,이현종,477,4.0,1.1,국6등급,1200M,20201205,20150618,0,0,0,2,0,0.0,165,133,145,1275,443,0.3475,-1,19.828753739563975
15289,0,질풍백광,0.260997247,0.23702337,0.304899931,54.0,이동진,493,24.8,5.3,국6등급,1200M,20201016,20170602,0,0,0,1,0,0.0,47,52,49,684,148,0.2164,1,19.828753739563975
15290,0,질풍천하,0.260997247,0.23702337,0.304899931,52.0,임다빈,452,3.4,1.4,국6등급,1200M,20210815,20200717,0,0,0,1,0,0.0,30,28,30,347,88,0.2536,0,20.648250660946154
15291,0,질풍천하,0.260997247,0.23702337,0.304899931,54.0,조상범,453,339.8,40.9,국6등급,1200M,20210627,20140605,0,0,0,0,0,0.0,61,102,109,1305,272,0.2084,0,20.648250660946154
15292,0,짜릿한자유,0.260997247,0.288180611,0.275362319,55.0,조한별,476,59.3,11.7,국6등급,1000M,20220625,20130601,0,0,0,1,0,0.0,70,113,121,1778,304,0.171,1,20.885725536490128
15293,0,짱콩,0.254200542,0.288180611,0.14217633,57.0,먼로,499,20.5,3.4,혼OPEN,2300M,20211226,20190201,5,4,5,27,14,0.5185,109,128,108,964,345,0.3579,1,20.670034361287904
15294,1,짱콩,0.254200542,0.288180611,0.14217633,57.0,신형철,488,23.3,14.2,혼OPEN,2000M,20211024,19880401,5,4,4,26,13,0.5,757,798,746,7254,2301,0.3172,1,20.670034361287904
15295,1,짱콩,0.254200542,0.288180611,0.14217633,55.0,먼로,482,4.6,1.6,1등급,1800M,20211003,20190201,5,3,4,25,12,0.48,101,114,98,864,313,0.3623,0,20.670034361287904
15296,0,짱콩,0.254200542,0.288180611,0.14217633,55.0,장추열,491,1.2,9999.9,1등급,2000M,20210822,20100609,5,3,4,24,12,0.5,310,318,343,3147,971,0.3085,1,20.670034361287904
15297,1,짱콩,0.254200542,0.288180611,0.14217633,52.0,장추열,486,5.2,1.4,1등급,2000M,20210718,20100609,4,3,4,23,11,0.4783,304,317,338,3116,959,0.3078,0,20.670034361287904
15298,1,짱콩,0.254200542,0.288180611,0.14217633,52.0,이현종,486,16.8,2.9,1등급,2000M,20210613,20150618,4,3,3,22,10,0.4545,175,145,160,1407,480,0.3412,0,20.670034361287904
15299,0,짱콩,0.254200542,0.288180611,0.14217633,52.0,김효정,493,49.2,2.5,1등급,2000M,20210502,20170602,4,3,3,21,10,0.4762,47,57,68,922,172,0.1866,0,20.670034361287904
15300,0,짱콩,0.254200542,0.288180611,0.14217633,52.0,김효정,501,28.6,3.0,1등급,1200M,20210328,20170602,4,3,3,20,10,0.5,47,57,66,891,170,0.1908,1,20.670034361287904
15301,1,짱콩,0.254200542,0.288180611,0.14217633,52.0,이현종,493,11.7,1.0,1등급,1400M,20210205,20150618,4,3,2,19,9,0.4737,170,139,149,1332,458,0.3438,0,20.670034361287904
15302,1,짱콩,0.254200542,0.288180611,0.203189604,54.0,김효정,498,6.9,1.1,1등급,1800M,20201206,20170602,4,2,2,18,8,0.4444,45,54,59,805,158,0.1963,1,20.670034361287904
15303,1,짱콩,0.254200542,0.288180611,0.203189604,54.0,김효정,488,9999.9,1.0,1등급,1400M,20201023,20170602,4,1,2,17,7,0.4118,44,51,56,766,151,0.1971,1,20.670034361287904
15304,0,찐이야,0.260997247,0.288180611,0.304899931,57.0,이철경,473,132.1,19.9,국6등급,1200M,20210404,20160618,0,0,0,4,0,0.0,66,78,76,899,220,0.2447,1,19.439603902431053
15305,0,찐이야,0.260997247,0.288180611,0.304899931,56.5,조한별,469,57.8,7.8,국6등급,1200M,20210221,20130601,0,0,0,3,0,0.0,48,94,98,1391,240,0.1725,-1,19.439603902431053
15306,0,찐이야,0.260997247,0.288180611,0.275362319,55.0,다비드,489,9999.9,9999.9,국6등급,1200M,20201219,20171201,0,0,0,2,0,0.0,88,106,99,1167,293,0.2511,0,19.439603902431053
15307,0,찐이야,0.260997247,0.288180611,0.275362319,55.0,빅투아르,490,195.2,29.2,국6등급,1200M,20201101,20170705,0,0,0,1,0,0.0,139,144,149,1300,432,0.3323,1,19.439603902431053
15308,0,차돌런,0.260997247,0.23702337,0.304899931,52.0,조상범,484,39.8,4.8,국5등급,1200M,20220904,20140605,1,0,1,11,2,0.1818,69,135,132,1712,336,0.1963,0,19.847733157548262
15309,0,차돌런,0.260997247,0.23702337,0.304899931,52.5,이혁,491,29.3,6.3,국5등급,1300M,20220814,20110824,1,0,1,10,2,0.2,400,362,362,4377,1124,0.2568,0,19.847733157548262
15310,0,차돌런,0.260997247,0.23702337,0.304899931,52.0,이혁,493,16.3,3.7,국5등급,1300M,20220709,20110824,1,0,1,9,2,0.2222,396,354,356,4332,1106,0.2553,1,19.847733157548262
15311,1,차돌런,0.260997247,0.23702337,0.304899931,54.0,신형철,484,1.7,1.2,국6등급,1200M,20220612,19880401,0,0,1,8,1,0.125,762,800,750,7299,2312,0.3168,1,19.847733157548262
15312,1,차돌런,0.260997247,0.23702337,0.304899931,54.0,신형철,480,41.0,5.9,국6등급,1200M,20220515,19880401,0,0,0,7,0,0.0,759,800,747,7280,2306,0.3168,0,19.847733157548262
15313,0,차돌런,0.260997247,0.23702337,0.304899931,54.0,최범현,483,21.7,3.5,국6등급,1200M,20220409,20010706,0,0,0,6,0,0.0,858,813,727,6887,2398,0.3482,1,19.847733157548262
15314,0,차돌런,0.260997247,0.23702337,0.304899931,54.0,임다빈,480,87.4,9.6,국6등급,1200M,20220313,20200717,0,0,0,5,0,0.0,43,42,51,599,136,0.227,1,19.847733157548262
15315,0,차돌런,0.260997247,0.23702337,0.304899931,54.0,최범현,479,62.5,10.0,국6등급,1200M,20220212,20010706,0,0,0,4,0,0.0,853,804,721,6827,2378,0.3483,0,19.847733157548262
15316,0,차돌런,0.260997247,0.23702337,0.304899931,54.0,최범현,484,69.3,6.4,국6등급,1200M,20220108,20010706,0,0,0,3,0,0.0,849,800,719,6793,2368,0.3486,0,19.847733157548262
15317,0,차돌런,0.260997247,0.23702337,0.275362319,53.0,먼로,485,44.9,11.4,국6등급,1000M,20211204,20190201,0,0,0,2,0,0.0,107,125,105,932,337,0.3616,1,19.847733157548262
15318,0,차밍붐,0.260997247,0.23702337,0.304899931,54.0,하정훈,449,596.4,32.4,국6등급,1200M,20210911,20150618,0,0,0,2,0,0.0,61,88,98,1397,247,0.1768,1,19.863922203670043
15319,0,차밍붐,0.260997247,0.23702337,0.275362319,53.0,장추열,442,69.7,6.8,국6등급,1200M,20201129,20100609,0,0,0,1,0,0.0,274,301,315,2912,890,0.3056,-1,19.863922203670043
15320,0,차밍붐,0.260997247,0.23702337,0.275362319,50.0,임다빈,456,57.6,23.7,국6등급,1200M,20201016,20200717,0,0,0,0,0,0.0,2,3,8,81,13,0.1605,1,19.863922203670043
15321,0,차이밍보이,0.260997247,0.288180611,0.304899931,56.0,박태종,409,27.8,6.0,국6등급,1400M,20220827,19870401,0,0,1,4,1,0.25,2189,2023,1713,15112,5925,0.3921,0,20.431233663175416
15322,1,차이밍보이,0.260997247,0.288180611,0.304899931,56.0,박태종,412,40.2,5.8,국6등급,1200M,20220723,19870401,0,0,0,3,0,0.0,2186,2019,1710,15073,5915,0.3924,-1,20.431233663175416
15323,0,차이밍보이,0.260997247,0.288180611,0.304899931,53.0,김태희,429,76.4,10.7,국6등급,1200M,20220626,20210714,0,0,0,2,0,0.0,19,17,18,214,54,0.2523,1,20.431233663175416
15324,0,차이밍보이,0.260997247,0.288180611,0.304899931,56.0,박태종,415,27.9,8.6,국6등급,1200M,20220501,19870401,0,0,0,1,0,0.0,2178,2010,1702,14995,5890,0.3928,0,20.431233663175416
