idx,순위,마번,마명,산지,성별,연령,중량,기수명,마체중,단승,연승,grade,length,date,데뷔일자,father,mother,경주마1등,경주마2등,경주마3등,경주마총전적,경주마3등이내횟수,경주마3등이내확률,기수1등,기수2등,기수3등,기수총전적,기수3등이내횟수,기수3등이내확률
16419,1,10,캡틴양키,한,수,3세,57,조인권,494(2),4.6,1.7,국OPEN,2000M,20220612,2008-06-18,678570454,56929511,3,1,1,7,5,0.7143,644,526,488,4545,1658,0.3648
16420,3,13,캡틴양키,한,수,3세,57,조인권,492,4.8,1.9,국OPEN,1800M,20220515,2008-06-18,678570454,56929511,3,1,0,6,4,0.6667,643,525,487,4541,1655,0.3645
16421,13,12,캡틴포스원,미,수,4세,54,이용호,470(10),25.8,40.1,혼4등급,1800M,20210411,2015-06-17,165902379,397873,0,0,0,11,0,0,44,56,55,663,155,0.2338
16422,8,11,캡틴포스원,미,수,3세,51,김아현,460(3),271.7,19.2,혼4등급,1700M,20201114,2020-07-17,165902379,397873,0,0,0,10,0,0,3,7,6,87,16,0.1839
16423,10,3,캣츠미라클,미,거,5세,57,이현종,458(2),187,12.1,혼3등급,1400M,20210424,2015-06-18,1970958187,5781949,2,2,1,18,5,0.2778,171,139,154,1356,464,0.3422
16424,4,1,캣츠미라클,미,거,5세,57,먼로,456(3),9999.9,9999.9,혼3등급,1400M,20210115,2019-02-01,1970958187,5781949,2,2,1,17,5,0.2941,74,89,78,646,241,0.3731
16425,10,3,캣츠미라클,미,거,4세,57,박을운,453,5.6,2.4,혼3등급,1400M,20201128,1998-06-15,1970958187,5781949,2,2,1,16,5,0.3125,409,393,344,3393,1146,0.3378
16426,5,11,캣츠미라클,미,거,4세,57,박을운,455,66.2,19.1,혼3등급,1200M,20201101,1998-06-15,1970958187,5781949,2,2,1,15,5,0.3333,408,390,339,3365,1137,0.3379
16427,8,10,커리어하이,한,암,4세,52,김동수,476(0),120.8,12.1,국5등급,1200M,20211009,2014-06-05,1260549787,159807484,1,1,1,7,3,0.4286,259,276,301,2849,836,0.2934
16428,7,1,커리어하이,한,암,4세,53.5,김동수,476(8),88.8,9999.9,국5등급,1300M,20210815,2014-06-05,1260549787,159807484,1,1,1,6,3,0.5,254,270,296,2807,820,0.2921
16429,5,4,커리어하이,한,암,4세,52.5,김동수,468(5),26,3.2,국5등급,1300M,20210228,2014-06-05,1260549787,159807484,1,1,1,5,3,0.6,247,263,284,2669,794,0.2975
16430,10,9,커리어하이,한,암,4세,52.5,김동수,463,10.4,3.5,국5등급,1200M,20210108,2014-06-05,1260549787,159807484,1,1,1,4,3,0.75,245,259,284,2633,788,0.2993
16431,1,8,커리어하이,한,암,3세,54,김동수,472(2),6.1,2.2,국6등급,1200M,20201115,2014-06-05,1260549787,159807484,0,1,1,3,2,0.6667,241,256,282,2600,779,0.2996
16432,9,9,커버걸저스티스,미,암,5세,51,박태종,485(7),9999.9,9999.9,1등급,1800M,20210108,1987-04-01,1574185032,0,4,1,0,12,5,0.4167,2139,1983,1669,14685,5791,0.3943
16433,7,2,컨트리로드,한,수,4세,56,김정준,513(0),9.7,3.9,국5등급,1700M,20220724,2010-06-09,713070191,36378580,0,2,1,12,3,0.25,185,233,236,3015,654,0.2169
16434,6,12,컨트리로드,한,수,4세,55,김정준,513(0),19,5.6,국5등급,1700M,20220619,2010-06-09,713070191,36378580,0,2,1,11,3,0.2727,181,229,233,2974,643,0.2162
16435,2,9,컨트리로드,한,수,4세,56,조인권,513(3),5.5,1.6,국6등급,1700M,20220515,2008-06-18,713070191,36378580,0,1,1,10,2,0.2,643,525,488,4542,1656,0.3646
16436,3,7,컨트리로드,한,수,4세,56,김정준,510(3),8.2,1.8,국6등급,1400M,20220409,2010-06-09,713070191,36378580,0,1,0,9,1,0.1111,181,223,227,2907,631,0.2171
16437,4,6,컨트리로드,한,수,4세,56.5,김정준,507(7),11.4,1.6,국6등급,1700M,20220312,2010-06-09,713070191,36378580,0,1,0,8,1,0.125,178,221,225,2869,624,0.2175
16438,2,6,컨트리로드,한,수,4세,56.5,김정준,500,17.2,3,국6등급,1700M,20220213,2010-06-09,713070191,36378580,0,0,0,7,0,0,174,216,223,2823,613,0.2171
16439,6,8,컨트리로드,한,수,4세,56.5,김정준,503,35.4,4.8,국6등급,1300M,20220115,2010-06-09,713070191,36378580,0,0,0,6,0,0,170,216,219,2784,605,0.2173
16440,9,6,컨트리로드,한,수,3세,56,박상우,508,71.7,14.3,국6등급,1200M,20211218,2009-06-01,713070191,36378580,0,0,0,5,0,0,90,145,152,2416,387,0.1602
16441,5,8,컨트리로드,한,수,3세,56,김정준,515(15),52,9.5,국6등급,1300M,20211120,2010-06-09,713070191,36378580,0,0,0,4,0,0,165,214,215,2751,594,0.2159
16442,8,6,컨트리로드,한,수,3세,56,김정준,500(28),22.2,3.7,국6등급,1200M,20210919,2010-06-09,713070191,36378580,0,0,0,3,0,0,159,208,209,2695,576,0.2137
16443,8,11,컨트리로드,한,수,3세,56.5,다비드,472(4),104.9,16.5,국6등급,1300M,20210314,2017-12-01,713070191,36378580,0,0,0,2,0,0,89,108,103,1222,300,0.2455
16444,9,6,컨트리로드,한,수,2세,55,먼로,468(-18),12.7,3.3,국6등급,1200M,20201128,2019-02-01,713070191,36378580,0,0,0,1,0,0,72,87,72,621,231,0.372
16445,14,2,컬러즈드라고,한,암,4세,54,우에다,470,182.6,29.8,국5등급,1200M,20201128,2020-04-01,59884471,0,1,1,1,13,3,0.2308,2,3,2,60,7,0.1167
16446,11,6,컬러즈온리,한,암,4세,55,김옥성,453(-11),87.7,22.3,국6등급,1400M,20210417,1987-04-01,59884471,1728000,0,0,0,5,0,0,538,636,738,8241,1912,0.232
16447,11,7,컬러즈온리,한,암,4세,52,임다빈,464(1),45.9,12.5,국6등급,1400M,20210328,2020-07-17,59884471,1728000,0,0,0,4,0,0,20,14,18,210,52,0.2476
16448,8,12,컬러즈온리,한,암,4세,55,하정훈,463(0),9999.9,3.2,국6등급,1400M,20210122,2015-06-18,59884471,1728000,0,0,0,3,0,0,58,85,93,1277,236,0.1848
16449,7,7,컬러즈온리,한,암,3세,54,하정훈,463(7),133.6,34,국6등급,1200M,20201122,2015-06-18,59884471,1728000,0,0,0,2,0,0,58,84,92,1236,234,0.1893
16450,12,5,컴플리트럭키,한,암,3세,54,임기원,470,8.2,2.1,국5등급,1200M,20220508,2013-06-19,2014956840,137044986,0,2,1,7,3,0.4286,375,289,304,2706,968,0.3577
16451,5,2,컴플리트럭키,한,암,3세,52.5,빅투아르,476(1),7.1,2.8,국5등급,1200M,20220403,2017-07-05,2014956840,137044986,0,2,1,6,3,0.5,173,189,189,1709,551,0.3224
16452,2,11,컴플리트럭키,한,암,3세,54,빅투아르,475(0),5.5,2,국6등급,1200M,20220213,2017-07-05,2014956840,137044986,0,1,1,5,2,0.4,169,176,182,1648,527,0.3198
16453,9,6,컴플리트럭키,한,암,3세,54,먼로,475,2.1,1.3,국6등급,1200M,20220108,2019-02-01,2014956840,137044986,0,1,1,4,2,0.5,109,128,108,965,345,0.3575
16454,2,9,컴플리트럭키,한,암,2세,53,임기원,476(7),3,1.1,국6등급,1000M,20211113,2013-06-19,2014956840,137044986,0,0,1,3,1,0.3333,373,279,298,2659,950,0.3573
16455,3,1,컴플리트럭키,한,암,2세,53,임기원,469,9.4,2.6,국6등급,1000M,20211009,2013-06-19,2014956840,137044986,0,0,0,2,0,0,371,274,293,2637,938,0.3557
16456,9,7,컴플리트럭키,한,암,2세,53,임기원,475(0),4.6,2.6,국6등급,1000M,20210822,2013-06-19,2014956840,137044986,0,0,0,1,0,0,361,270,290,2600,921,0.3542
16457,2,10,컴플리트레벨,한,수,2세,53.5,임기원,505(2),1.6,1.2,국5등급,1200M,20220918,2013-06-19,1283774142,100200000,1,0,0,1,1,1,389,298,310,2782,997,0.3584
16458,1,5,컴플리트레벨,한,수,2세,55,박을운,503(6),4.1,1.6,국6등급,1000M,20220813,1998-06-15,1283774142,100200000,0,0,0,0,0,0,452,439,387,3899,1278,0.3278
16459,1,5,컴플리트룰러,한,수,3세,54,정정희,553(1),8.3,1.9,국5등급,1700M,20220501,2014-06-05,59884471,25058990,1,0,0,5,1,0.2,95,110,122,1705,327,0.1918
16460,6,8,컴플리트룰러,한,수,3세,55.5,정정희,552,14.7,3.3,국5등급,1200M,20220403,2014-06-05,59884471,25058990,1,0,0,4,1,0.25,95,105,121,1675,321,0.1916
16461,11,11,컴플리트룰러,한,수,3세,54.5,정정희,559,11.6,3,국5등급,1400M,20220220,2014-06-05,59884471,25058990,1,0,0,3,1,0.3333,89,99,117,1628,305,0.1873
16462,6,9,컴플리트룰러,한,수,3세,55,정정희,560,31.6,8.1,국5등급,1200M,20220122,2014-06-05,59884471,25058990,1,0,0,2,1,0.5,86,99,112,1593,297,0.1864
16463,10,2,컴플리트룰러,한,수,2세,54,빅투아르,568(18),6.8,2.1,국5등급,1200M,20211107,2017-07-05,59884471,25058990,1,0,0,1,1,1,162,175,176,1597,513,0.3212
16464,1,9,컴플리트룰러,한,수,2세,55,임기원,550(-14),26.4,1.5,국6등급,1000M,20210904,2013-06-19,59884471,25058990,0,0,0,0,0,0,361,271,291,2611,923,0.3535
16465,7,8,컴플리트매직,한,암,3세,54,박병윤,486(14),6.2,3.6,국6등급,1200M,20201128,2008-06-18,296277765,51995000,0,0,0,4,0,0,154,184,194,2420,532,0.2198
16466,3,8,컴플리트밸류,한,수,3세,57,임기원,518,3.8,1.6,국OPEN,2000M,20220612,2013-06-19,516303606,30450000,6,2,0,9,8,0.8889,380,290,307,2729,977,0.358
16467,6,4,컴플리트밸류,한,수,3세,57,임기원,523(7),1.9,1.2,국OPEN,1800M,20220515,2013-06-19,516303606,30450000,6,2,0,8,8,1,376,289,305,2711,970,0.3578
16468,2,9,컴플리트밸류,한,수,3세,57,정정희,520(-11),1.6,1.2,국OPEN,1400M,20220306,2014-06-05,516303606,30450000,6,1,0,7,7,1,92,101,117,1649,310,0.188
16469,1,8,컴플리트밸류,한,수,2세,55,임기원,501,1.9,1.1,국OPEN,1200M,20211003,2013-06-19,516303606,30450000,5,1,0,6,6,1,369,274,293,2634,936,0.3554
16470,1,3,컴플리트밸류,한,수,2세,55,임기원,505(10),1.2,1,국OPEN,1200M,20210905,2013-06-19,516303606,30450000,4,1,0,5,5,1,363,271,291,2616,925,0.3536
16471,1,9,컴플리트밸류,한,수,2세,54.5,임기원,495(0),1.2,1.1,국6등급,1300M,20210724,2013-06-19,516303606,30450000,3,1,0,4,4,1,356,270,287,2582,913,0.3536
16472,1,11,컴플리트밸류,한,수,2세,54,임기원,495,1.7,1,국6등급,1200M,20210627,2013-06-19,516303606,30450000,2,1,0,3,3,1,352,268,285,2558,905,0.3538
16473,12,11,컴플리트샤인,한,암,4세,55,유승완,492(4),13.6,5.9,국6등급,1400M,20210122,2007-06-01,935454184,10143424,0,0,1,5,1,0.2,373,333,393,4334,1099,0.2536
16474,9,1,컴플리트샤인,한,암,3세,54,박을운,488,28.9,2.3,국6등급,1200M,20201205,1998-06-15,935454184,10143424,0,0,1,4,1,0.25,409,394,344,3401,1147,0.3373
16475,5,11,컴플리트샤인,한,암,3세,54,박을운,492(1),15.6,11.6,국6등급,1200M,20201023,1998-06-15,935454184,10143424,0,0,1,3,1,0.3333,408,390,338,3362,1136,0.3379
16476,10,9,컴플리트스윕,한,수,7세,57,임기원,524(9),125.7,24,혼OPEN,1200M,20220619,2013-06-19,319207788,29100000,6,5,4,30,15,0.5,380,291,308,2732,979,0.3583
16477,9,2,컴플리트스윕,한,수,7세,*52,임기원,515,44.9,7,1등급,1200M,20220508,2013-06-19,319207788,29100000,6,5,4,29,15,0.5172,375,289,304,2708,968,0.3575
16478,7,7,컴플리트스윕,한,수,7세,52,임기원,518(7),35.1,4.9,1등급,1400M,20220424,2013-06-19,319207788,29100000,6,5,4,28,15,0.5357,375,286,302,2696,963,0.3572
16479,7,1,컴플리트스윕,한,수,7세,*52,이혁,511,33.5,4.5,1등급,1800M,20220313,2011-08-24,319207788,29100000,6,5,4,27,15,0.5556,378,338,342,4198,1058,0.252
16480,12,14,컴플리트스윕,한,수,7세,57,이혁,519(6),104.8,18.6,국OPEN,1200M,20220130,2011-08-24,319207788,29100000,6,5,4,26,15,0.5769,371,333,339,4151,1043,0.2513
16481,5,12,컴플리트스윕,한,수,6세,*52,이현종,513,58.9,7.8,1등급,1400M,20211205,2015-06-18,319207788,29100000,6,5,4,25,15,0.6,177,147,163,1427,487,0.3413
16482,9,7,컴플리트스윕,한,수,6세,*52,빅투아르,522(0),30.3,4.6,1등급,1400M,20211106,2017-07-05,319207788,29100000,6,5,4,24,15,0.625,162,174,176,1592,512,0.3216
16483,11,2,컴플리트스윕,한,수,6세,*52,빅투아르,522,4.1,2.6,1등급,1200M,20210516,2017-07-05,319207788,29100000,6,5,4,23,15,0.6522,153,158,161,1437,472,0.3285
16484,14,4,컴플리트스윕,한,수,6세,*52,하정훈,525,16,3.2,1등급,1200M,20210328,2015-06-18,319207788,29100000,6,5,4,22,15,0.6818,59,85,93,1309,237,0.1811
16485,2,6,컴플리트스윕,한,수,6세,51,임기원,528(14),9999.9,9999.9,1등급,1200M,20210115,2013-06-19,319207788,29100000,6,4,4,21,14,0.6667,327,250,277,2436,854,0.3506
16486,3,3,컴플리트스타,한,암,4세,55,임기원,475,4.6,1.9,국5등급,1200M,20220501,2013-06-19,395527187,189805000,1,3,3,11,7,0.6364,375,288,302,2701,965,0.3573
16487,3,2,컴플리트스타,한,암,4세,55,임기원,477,4.2,1.6,국5등급,1300M,20220326,2013-06-19,395527187,189805000,1,3,2,10,6,0.6,373,284,299,2680,956,0.3567
16488,5,11,컴플리트스타,한,암,4세,54.5,문세영,481(5),3.4,1.4,국5등급,1200M,20220123,2001-07-06,395527187,189805000,1,3,2,9,6,0.6667,1749,1302,993,8308,4044,0.4868
16489,6,7,컴플리트스타,한,암,3세,55.5,정정희,476(2),4.8,1.3,국5등급,1200M,20211212,2014-06-05,395527187,189805000,1,3,2,8,6,0.75,84,98,110,1563,292,0.1868
16490,2,6,컴플리트스타,한,암,3세,53.5,임기원,474,4.9,2.1,국5등급,1200M,20211030,2013-06-19,395527187,189805000,1,2,2,7,5,0.7143,373,278,296,2654,947,0.3568
16491,3,6,컴플리트스타,한,암,3세,52.5,박태종,482(3),5.5,2.7,국5등급,1200M,20210918,1987-04-01,395527187,189805000,1,2,1,6,4,0.6667,2158,1996,1689,14846,5843,0.3936
16492,3,4,컴플리트스타,한,암,3세,53.5,임기원,479(13),3.6,1,국5등급,1300M,20210815,2013-06-19,395527187,189805000,1,2,0,5,3,0.6,358,270,288,2591,916,0.3535
16493,12,8,컴플리트스타,한,암,3세,52.5,임기원,466(-18),9.1,1.9,국5등급,1200M,20210529,2013-06-19,395527187,189805000,1,2,0,4,3,0.75,347,266,284,2534,897,0.354
16494,4,3,컴플리트스타,한,암,3세,54,임기원,484(9),10.7,2.5,국5등급,1400M,20210425,2013-06-19,395527187,189805000,1,2,0,3,3,1,341,262,281,2505,884,0.3529
16495,1,12,컴플리트스타,한,암,3세,54.5,임기원,475,2.9,1.3,국6등급,1300M,20210307,2013-06-19,395527187,189805000,0,2,0,2,2,1,330,254,278,2457,862,0.3508
16496,2,12,컴플리트스타,한,암,3세,54.5,안토니오,481(4),40.9,13.6,국6등급,1000M,20210115,2017-05-06,395527187,189805000,0,1,0,1,1,1,214,191,151,1560,556,0.3564
16497,2,3,컴플리트스타,한,암,2세,53,임기원,477,4,1.7,국6등급,1200M,20201129,2013-06-19,395527187,189805000,0,0,0,0,0,0,326,248,271,2407,845,0.3511
16498,1,1,컴플리트아너,한,수,4세,56.5,정정희,518,3.5,1.6,국6등급,1300M,20220213,2014-06-05,319207788,89370000,0,0,0,2,0,0,88,99,115,1618,302,0.1867
16499,11,14,컴플리트아너,한,수,3세,56,정정희,522(25),6.9,2.5,국6등급,1200M,20211226,2014-06-05,319207788,89370000,0,0,0,1,0,0,85,98,111,1575,294,0.1867
16500,5,11,컴플리트아너,한,수,3세,56.5,송재철,497,2.7,1.4,국6등급,1200M,20210328,2013-06-01,319207788,89370000,0,0,0,0,0,0,195,231,239,2640,665,0.2519
16501,6,6,컴플리트엔젤,한,암,2세,53,임기원,469(11),5.3,2.1,국6등급,1000M,20220820,2013-06-19,2106636213,146135000,0,0,0,1,0,0,386,296,308,2761,990,0.3586
16502,2,8,컴플리트웨펀,한,수,3세,55,박을운,503(2),5.3,2.1,국5등급,1200M,20220821,1998-06-15,2106636213,97000000,1,1,0,5,2,0.4,454,439,387,3914,1280,0.327
16503,5,5,컴플리트웨펀,한,수,3세,54.5,이동하,501(5),6.1,2.2,국5등급,1200M,20220709,2016-06-18,2106636213,97000000,1,1,0,4,2,0.5,117,142,155,1538,414,0.2692
16504,4,12,컴플리트웨펀,한,수,3세,55,임기원,496(0),7.4,2.5,국5등급,1200M,20220529,2013-06-19,2106636213,97000000,1,1,0,3,2,0.6667,377,289,305,2714,971,0.3578
16505,1,5,컴플리트웨펀,한,수,3세,56,임기원,496(9),1.7,1.2,국6등급,1200M,20220402,2013-06-19,2106636213,97000000,0,1,0,2,1,0.5,373,284,300,2685,957,0.3564
16506,7,2,컴플리트웨펀,한,수,3세,56,정정희,487,2.3,1.3,국6등급,1200M,20220220,2014-06-05,2106636213,97000000,0,1,0,1,1,1,89,99,117,1625,305,0.1877
16507,7,11,컴플리트조이,한,암,3세,54,조한별,466(-14),12.1,2.5,국6등급,1200M,20220903,2013-06-01,395527187,140576000,0,0,0,5,0,0,73,119,126,1851,318,0.1718
16508,6,5,컴플리트조이,한,암,3세,54,조한별,480,5.5,1.7,국6등급,1300M,20220724,2013-06-01,395527187,140576000,0,0,0,4,0,0,71,116,123,1812,310,0.1711
16509,4,1,컴플리트조이,한,암,3세,54,조한별,482(14),7.7,1.7,국6등급,1200M,20220702,2013-06-01,395527187,140576000,0,0,0,3,0,0,71,115,121,1787,307,0.1718
16510,6,10,컴플리트조이,한,암,3세,54,정정희,468,32.2,3.9,국6등급,1200M,20220417,2014-06-05,395527187,140576000,0,0,0,2,0,0,95,108,121,1686,324,0.1922
16511,6,2,컴플리트조이,한,암,3세,54,정정희,469(-13),24.8,2.7,국6등급,1200M,20220219,2014-06-05,395527187,140576000,0,0,0,1,0,0,89,99,115,1620,303,0.187
16512,7,2,컴플리트조이,한,암,3세,53,임다빈,482,33.4,4.1,국6등급,1000M,20220109,2020-07-17,395527187,140576000,0,0,0,0,0,0,37,35,40,496,112,0.2258
16513,13,14,컴플리트찬스,호,거,4세,51,문정균,460,76.2,26.9,혼4등급,1200M,20210529,1998-06-15,1170833019,0,0,0,0,3,0,0,442,530,536,6315,1508,0.2388
16514,12,7,컴플리트찬스,호,거,4세,51.5,임기원,469(-21),42.7,7.9,혼4등급,1400M,20210424,2013-06-19,1170833019,0,0,0,0,2,0,0,341,262,281,2502,884,0.3533
16515,10,9,컴플리트찬스,호,수,4세,54,이용호,490(2),2.4,9999.9,혼4등급,1200M,20210115,2015-06-17,1170833019,0,0,0,0,1,0,0,44,52,49,603,145,0.2405
16516,11,4,컴플리트찬스,호,수,3세,54,박을운,488(17),58.5,5,혼4등급,1200M,20201129,1998-06-15,1170833019,0,0,0,0,0,0,0,409,394,344,3396,1147,0.3378
16517,11,4,컴플리트챔프,한,암,3세,54,빅투아르,491(-12),121,12.7,국6등급,1300M,20211031,2017-07-05,296277765,53917547,0,0,0,7,0,0,162,174,175,1587,511,0.322
16518,10,9,컴플리트챔프,한,암,3세,54,이기회,503(6),260.8,2.5,국6등급,1200M,20210815,2004-06-02,296277765,53917547,0,0,0,6,0,0,118,157,194,3346,469,0.1402
16519,9,1,컴플리트챔프,한,암,3세,54,유승완,497,15.1,3.9,국6등급,1200M,20210627,2007-06-01,296277765,53917547,0,0,0,5,0,0,385,338,406,4459,1129,0.2532
16520,10,9,컴플리트챔프,한,암,3세,54,이철경,499(5),18.7,9.5,국6등급,1200M,20210530,2016-06-18,296277765,53917547,0,0,0,4,0,0,72,82,79,945,233,0.2466
16521,10,1,컴플리트챔프,한,암,3세,55,유승완,494(7),14,3.8,국6등급,1300M,20210404,2007-06-01,296277765,53917547,0,0,0,3,0,0,379,335,400,4399,1114,0.2532
16522,5,5,컴플리트챔프,한,암,3세,54.5,유승완,487(-13),404.8,17.4,국6등급,1200M,20210228,2007-06-01,296277765,53917547,0,0,0,2,0,0,375,335,394,4360,1104,0.2532
16523,10,12,컴플리트챔프,한,암,3세,54.5,임기원,500(3),1,1,국6등급,1200M,20210108,2013-06-19,296277765,53917547,0,0,0,1,0,0,327,250,277,2432,854,0.3512
16524,9,5,컴플리트챔프,한,암,2세,53,임기원,497,21.5,2.3,국6등급,1000M,20201122,2013-06-19,296277765,53917547,0,0,0,0,0,0,324,246,271,2400,841,0.3504
16525,5,1,컴플리트캡틴,한,수,5세,55.5,임기원,502,3.6,2.3,국3등급,1400M,20220710,2013-06-19,395527187,46605000,4,1,3,16,8,0.5,381,292,308,2737,981,0.3584
16526,6,12,컴플리트캡틴,한,수,5세,54.5,임기원,508(3),10.4,2.8,국3등급,1400M,20220611,2013-06-19,395527187,46605000,4,1,3,15,8,0.5333,380,290,306,2727,976,0.3579
16527,2,8,컴플리트캡틴,한,수,5세,56,임기원,505(0),22.1,3.4,국3등급,1400M,20220507,2013-06-19,395527187,46605000,4,0,3,14,7,0.5,375,288,304,2705,967,0.3575
16528,5,10,컴플리트캡틴,한,수,5세,56,임기원,505,17.1,5,혼3등급,1200M,20220327,2013-06-19,395527187,46605000,4,0,3,13,7,0.5385,373,284,300,2684,957,0.3566
16529,6,6,컴플리트캡틴,한,수,5세,56,김덕현,507,67.7,5.4,국3등급,1200M,20220213,2017-06-02,395527187,46605000,4,0,3,12,7,0.5833,52,41,33,401,126,0.3142
16530,10,13,컴플리트캡틴,한,수,5세,53.5,임다빈,517,20.2,4.1,혼3등급,1200M,20220108,2020-07-17,395527187,46605000,4,0,3,11,7,0.6364,37,35,40,493,112,0.2272
16531,6,11,컴플리트캡틴,한,수,4세,55.5,임기원,518(4),16.9,3.8,혼3등급,1200M,20211113,2013-06-19,395527187,46605000,4,0,3,10,7,0.7,373,280,298,2660,951,0.3575
16532,12,12,컴플리트캡틴,한,수,4세,55,다비드,514(-14),8.8,2.9,국3등급,1200M,20210814,2017-12-01,395527187,46605000,4,0,3,9,7,0.7778,94,124,111,1361,329,0.2417
16533,6,8,컴플리트캡틴,한,수,4세,54.5,임기원,528(5),6,2.5,국3등급,1200M,20210108,2013-06-19,395527187,46605000,4,0,3,8,7,0.875,327,250,277,2433,854,0.351
16534,1,10,컴플리트캡틴,한,수,3세,57.5,임기원,523(10),2.7,1.1,국4등급,1200M,20201114,2013-06-19,395527187,46605000,3,0,3,7,6,0.8571,321,244,270,2387,835,0.3498
16535,5,3,컴플리트킹덤,한,수,4세,55.5,임기원,570,4.8,1.7,국3등급,1800M,20210717,2013-06-19,59884471,53917547,4,1,2,12,7,0.5833,356,270,286,2577,912,0.3539
16536,3,3,컴플리트킹덤,한,수,4세,55,안토니오,574,11.5,1.6,국3등급,1800M,20210606,2017-05-06,59884471,53917547,4,1,1,11,6,0.5455,234,210,163,1689,607,0.3594
16537,5,5,컴플리트킹덤,한,수,4세,55,임기원,579,53.1,2.5,국3등급,1800M,20210425,2013-06-19,59884471,53917547,4,1,1,10,6,0.6,341,262,281,2506,884,0.3528
16538,11,12,컴플리트킹덤,한,수,3세,52,김아현,582,10.1,1.8,국3등급,1400M,20201212,2020-07-17,59884471,53917547,4,1,1,9,6,0.6667,3,7,8,112,18,0.1607
16539,11,1,컴플리트킹덤,한,수,3세,56,임기원,591(7),9999.9,9999.9,국3등급,1400M,20201023,2013-06-19,59884471,53917547,4,1,1,8,6,0.75,320,241,268,2375,829,0.3491
16540,1,6,컴플리트타임,한,암,3세,56,이혁,481,2.6,1.3,국4등급,1700M,20220924,2011-08-24,678570454,259050000,3,1,1,7,5,0.7143,406,370,366,4427,1142,0.258
16541,1,11,컴플리트타임,한,암,3세,*52,임기원,483(3),3.4,1.7,혼4등급,1400M,20220813,2013-06-19,678570454,259050000,2,1,1,6,4,0.6667,384,296,308,2755,988,0.3586
16542,1,3,컴플리트타임,한,암,3세,54,임기원,480(15),2.9,1.4,국5등급,1200M,20220611,2013-06-19,678570454,259050000,1,1,1,5,3,0.6,379,290,306,2726,975,0.3577
16543,3,10,컴플리트타임,한,암,3세,55,빅투아르,465(2),6.2,1.9,국5등급,1200M,20220313,2017-07-05,678570454,259050000,1,1,0,4,2,0.5,170,183,188,1687,541,0.3207
16544,9,14,컴플리트타임,한,암,2세,52.5,유승완,463,6.1,2,국5등급,1200M,20211225,2007-06-01,678570454,259050000,1,1,0,3,2,0.6667,406,357,425,4668,1188,0.2545
16545,1,11,컴플리트타임,한,암,2세,53,임기원,467(7),1.3,1,국6등급,1000M,20211023,2013-06-19,678570454,259050000,0,1,0,2,1,0.5,372,276,295,2646,943,0.3564
